ID;Label;raid5-fix-1024-12_loss.pth
['RAID/train/raid5-fix//N_1218.png'];0.0;0.0179034061729908
['RAID/train/raid5-fix//N_688.png'];0.0;0.06885593384504318
['RAID/train/raid5-fix//P_396.png'];1.0;0.8872249126434326
['RAID/train/raid5-fix//P_88.png'];1.0;0.9684395790100098
['RAID/train/raid5-fix//N_273.png'];0.0;0.019448330625891685
['RAID/train/raid5-fix//N_1731.png'];0.0;0.09389428049325943
['RAID/train/raid5-fix//N_1607.png'];0.0;0.06111481785774231
['RAID/train/raid5-fix//P_440.png'];1.0;0.9711913466453552
['RAID/train/raid5-fix//P_626.png'];1.0;0.9837756752967834
['RAID/train/raid5-fix//N_943.png'];0.0;0.031674157828092575
['RAID/train/raid5-fix//P_13.png'];1.0;0.9656535387039185
['RAID/train/raid5-fix//N_1729.png'];0.0;0.15102224051952362
['RAID/train/raid5-fix//N_1025.png'];0.0;0.025185946375131607
['RAID/train/raid5-fix//N_893.png'];0.0;0.16873563826084137
['RAID/train/raid5-fix//P_287.png'];1.0;0.8012557029724121
['RAID/train/raid5-fix//N_1456.png'];0.0;0.0508028045296669
['RAID/train/raid5-fix//N_1223.png'];0.0;0.008228957653045654
['RAID/train/raid5-fix//N_1040.png'];0.0;0.14143311977386475
['RAID/train/raid5-fix//N_238.png'];0.0;0.411281555891037
['RAID/train/raid5-fix//N_823.png'];0.0;0.5975363850593567
['RAID/train/raid5-fix//P_329.png'];1.0;0.9457788467407227
['RAID/train/raid5-fix//P_376.png'];1.0;0.9977505803108215
['RAID/train/raid5-fix//N_942.png'];0.0;0.06379537284374237
['RAID/train/raid5-fix//N_563.png'];0.0;0.7358695268630981
['RAID/train/raid5-fix//N_963.png'];0.0;0.03659704700112343
['RAID/train/raid5-fix//N_1219.png'];0.0;0.009458029642701149
['RAID/train/raid5-fix//N_1679.png'];0.0;0.018223125487565994
['RAID/train/raid5-fix//P_610.png'];1.0;0.9277048707008362
['RAID/train/raid5-fix//N_1202.png'];0.0;0.023055896162986755
['RAID/train/raid5-fix//N_1213.png'];0.0;0.012549587525427341
['RAID/train/raid5-fix//N_956.png'];0.0;0.0515400730073452
['RAID/train/raid5-fix//N_1336.png'];0.0;0.024441195651888847
['RAID/train/raid5-fix//N_999.png'];0.0;0.13480187952518463
['RAID/train/raid5-fix//P_749.png'];1.0;0.8496410250663757
['RAID/train/raid5-fix//N_1186.png'];0.0;0.05905406177043915
['RAID/train/raid5-fix//N_1117.png'];0.0;0.06234234198927879
['RAID/train/raid5-fix//N_868.png'];0.0;0.06877224892377853
['RAID/train/raid5-fix//N_822.png'];0.0;0.0951276496052742
['RAID/train/raid5-fix//N_1671.png'];0.0;0.07149828225374222
['RAID/train/raid5-fix//N_1017.png'];0.0;0.03875257819890976
['RAID/train/raid5-fix//P_77.png'];1.0;0.9958328604698181
['RAID/train/raid5-fix//P_609.png'];1.0;0.35338929295539856
['RAID/train/raid5-fix//N_1622.png'];0.0;0.035490598529577255
['RAID/train/raid5-fix//N_944.png'];0.0;0.015774859115481377
['RAID/train/raid5-fix//P_170.png'];1.0;0.9957979321479797
['RAID/train/raid5-fix//N_187.png'];0.0;0.09794206917285919
['RAID/train/raid5-fix//N_1595.png'];0.0;0.09831241518259048
['RAID/train/raid5-fix//N_927.png'];0.0;0.10493968427181244
['RAID/train/raid5-fix//P_55.png'];1.0;0.9842616319656372
['RAID/train/raid5-fix//P_775.png'];1.0;0.9481225609779358
['RAID/train/raid5-fix//P_567.png'];1.0;0.9365363717079163
['RAID/train/raid5-fix//P_235.png'];1.0;0.9825181365013123
['RAID/train/raid5-fix//N_1192.png'];0.0;0.042849987745285034
['RAID/train/raid5-fix//P_163.png'];1.0;0.8217486143112183
['RAID/train/raid5-fix//P_431.png'];1.0;0.9879109859466553
['RAID/train/raid5-fix//N_1313.png'];0.0;0.012568198144435883
['RAID/train/raid5-fix//N_907.png'];0.0;0.1336989551782608
['RAID/train/raid5-fix//N_962.png'];0.0;0.033543456345796585
['RAID/train/raid5-fix//N_1628.png'];0.0;0.029768630862236023
['RAID/train/raid5-fix//N_1521.png'];0.0;0.07841652631759644
['RAID/train/raid5-fix//P_165.png'];1.0;0.997423529624939
['RAID/train/raid5-fix//P_124.png'];1.0;0.9817334413528442
['RAID/train/raid5-fix//N_967.png'];0.0;0.020964203402400017
['RAID/train/raid5-fix//P_176.png'];1.0;0.5322977304458618
['RAID/train/raid5-fix//P_3.png'];1.0;0.929663360118866
['RAID/train/raid5-fix//P_109.png'];1.0;0.8812544941902161
['RAID/train/raid5-fix//N_985.png'];0.0;0.0054648201912641525
['RAID/train/raid5-fix//P_424.png'];1.0;0.9980720281600952
['RAID/train/raid5-fix//N_1168.png'];0.0;0.07948604971170425
['RAID/train/raid5-fix//P_748.png'];1.0;0.5521411299705505
['RAID/train/raid5-fix//P_306.png'];1.0;0.8968384265899658
['RAID/train/raid5-fix//N_1014.png'];0.0;0.17473402619361877
['RAID/train/raid5-fix//P_711.png'];1.0;0.42775633931159973
['RAID/train/raid5-fix//N_1141.png'];0.0;0.43976831436157227
['RAID/train/raid5-fix//P_541.png'];1.0;0.7708558440208435
['RAID/train/raid5-fix//N_1163.png'];0.0;0.047925107181072235
['RAID/train/raid5-fix//N_1110.png'];0.0;0.0762777104973793
['RAID/train/raid5-fix//N_1596.png'];0.0;0.18634991347789764
['RAID/train/raid5-fix//N_1725.png'];0.0;0.10072644799947739
['RAID/train/raid5-fix//P_793.png'];1.0;0.9692817330360413
['RAID/train/raid5-fix//N_1829.png'];0.0;0.07289782166481018
['RAID/train/raid5-fix//P_618.png'];1.0;0.7340685725212097
['RAID/train/raid5-fix//P_324.png'];1.0;0.5853601694107056
['RAID/train/raid5-fix//N_1396.png'];0.0;0.07258058339357376
['RAID/train/raid5-fix//N_1340.png'];0.0;0.11636464297771454
['RAID/train/raid5-fix//N_1047.png'];0.0;0.01601027324795723
['RAID/train/raid5-fix//N_1726.png'];0.0;0.020501120015978813
['RAID/train/raid5-fix//N_1570.png'];0.0;0.2964494526386261
['RAID/train/raid5-fix//N_940.png'];0.0;0.32562166452407837
['RAID/train/raid5-fix//P_555.png'];1.0;0.7693734765052795
['RAID/train/raid5-fix//N_1458.png'];0.0;0.09280747175216675
['RAID/train/raid5-fix//N_1187.png'];0.0;0.08384273946285248
['RAID/train/raid5-fix//N_1429.png'];0.0;0.08560964465141296
['RAID/train/raid5-fix//N_832.png'];0.0;0.15529033541679382
['RAID/train/raid5-fix//N_812.png'];0.0;0.03481835126876831
['RAID/train/raid5-fix//P_286.png'];1.0;0.909587025642395
['RAID/train/raid5-fix//N_870.png'];0.0;0.018109379336237907
['RAID/train/raid5-fix//P_130.png'];1.0;0.9765069484710693
['RAID/train/raid5-fix//P_98.png'];1.0;0.9861258864402771
['RAID/train/raid5-fix//N_920.png'];0.0;0.01241286750882864
['RAID/train/raid5-fix//P_350.png'];1.0;0.9750488996505737
['RAID/train/raid5-fix//N_1440.png'];0.0;0.03256477788090706
['RAID/train/raid5-fix//P_377.png'];1.0;0.994719386100769
['RAID/train/raid5-fix//N_1015.png'];0.0;0.07714720070362091
['RAID/train/raid5-fix//N_1273.png'];0.0;0.13228632509708405
['RAID/train/raid5-fix//N_1438.png'];0.0;0.049324095249176025
['RAID/train/raid5-fix//N_1627.png'];0.0;0.07689714431762695
['RAID/train/raid5-fix//P_454.png'];1.0;0.6582252383232117
['RAID/train/raid5-fix//N_1407.png'];0.0;0.08705244213342667
['RAID/train/raid5-fix//N_1553.png'];0.0;0.03550023213028908
['RAID/train/raid5-fix//N_858.png'];0.0;0.048086170107126236
['RAID/train/raid5-fix//P_747.png'];1.0;0.8713224530220032
['RAID/train/raid5-fix//P_341.png'];1.0;0.9234578609466553
['RAID/train/raid5-fix//P_719.png'];1.0;0.93804931640625
['RAID/train/raid5-fix//P_310.png'];1.0;0.9978724718093872
['RAID/train/raid5-fix//N_1736.png'];0.0;0.024933651089668274
['RAID/train/raid5-fix//N_1753.png'];0.0;0.012444634921848774
['RAID/train/raid5-fix//N_1649.png'];0.0;0.022180546075105667
['RAID/train/raid5-fix//N_1400.png'];0.0;0.022641800343990326
['RAID/train/raid5-fix//N_1696.png'];0.0;0.057057540863752365
['RAID/train/raid5-fix//N_1481.png'];0.0;0.047267846763134
['RAID/train/raid5-fix//N_1215.png'];0.0;0.18594568967819214
['RAID/train/raid5-fix//N_1266.png'];0.0;0.019080203026533127
['RAID/train/raid5-fix//N_1279.png'];0.0;0.041713546961545944
['RAID/train/raid5-fix//P_50.png'];1.0;0.9983764886856079
['RAID/train/raid5-fix//N_954.png'];0.0;0.17540262639522552
['RAID/train/raid5-fix//N_871.png'];0.0;0.13683004677295685
['RAID/train/raid5-fix//N_1537.png'];0.0;0.4586248993873596
['RAID/train/raid5-fix//P_503.png'];1.0;0.981177806854248
['RAID/train/raid5-fix//N_1158.png'];0.0;0.1916320025920868
['RAID/train/raid5-fix//P_239.png'];1.0;0.9287684559822083
['RAID/train/raid5-fix//N_1160.png'];0.0;0.062369272112846375
['RAID/train/raid5-fix//N_1732.png'];0.0;0.15398940443992615
['RAID/train/raid5-fix//N_1393.png'];0.0;0.0015739526133984327
['RAID/train/raid5-fix//P_516.png'];1.0;0.9227521419525146
['RAID/train/raid5-fix//N_1189.png'];0.0;0.06967217475175858
['RAID/train/raid5-fix//N_953.png'];0.0;0.105789914727211
['RAID/train/raid5-fix//N_894.png'];0.0;0.015594074502587318
['RAID/train/raid5-fix//N_1674.png'];0.0;0.03804507106542587
['RAID/train/raid5-fix//N_1600.png'];0.0;0.13965177536010742
['RAID/train/raid5-fix//N_1511.png'];0.0;0.005440196022391319
['RAID/train/raid5-fix//N_658.png'];0.0;0.34682294726371765
['RAID/train/raid5-fix//N_1864.png'];0.0;0.016479624435305595
['RAID/train/raid5-fix//P_478.png'];1.0;0.9882559180259705
['RAID/train/raid5-fix//N_1464.png'];0.0;0.09897968173027039
['RAID/train/raid5-fix//P_325.png'];1.0;0.930787205696106
['RAID/train/raid5-fix//P_326.png'];1.0;0.943549394607544
['RAID/train/raid5-fix//N_1735.png'];0.0;0.0741380974650383
['RAID/train/raid5-fix//N_1152.png'];0.0;0.026600144803524017
['RAID/train/raid5-fix//P_277.png'];1.0;0.981724739074707
['RAID/train/raid5-fix//N_1524.png'];0.0;0.012930474244058132
['RAID/train/raid5-fix//P_509.png'];1.0;0.9986817240715027
['RAID/train/raid5-fix//N_716.png'];0.0;0.028867531567811966
['RAID/train/raid5-fix//N_1542.png'];0.0;0.12931978702545166
['RAID/train/raid5-fix//N_1561.png'];0.0;0.006937061436474323
['RAID/train/raid5-fix//N_1651.png'];0.0;0.026493635028600693
['RAID/train/raid5-fix//N_1472.png'];0.0;0.04165203124284744
['RAID/train/raid5-fix//P_785.png'];1.0;0.9513826370239258
['RAID/train/raid5-fix//P_754.png'];1.0;0.6841410398483276
['RAID/train/raid5-fix//P_9.png'];1.0;0.9976531863212585
['RAID/train/raid5-fix//N_1247.png'];0.0;0.08317990601062775
['RAID/train/raid5-fix//N_1358.png'];0.0;0.04442735016345978
['RAID/train/raid5-fix//N_1311.png'];0.0;0.13725070655345917
['RAID/train/raid5-fix//N_1054.png'];0.0;0.04761899262666702
['RAID/train/raid5-fix//N_1805.png'];0.0;0.045159026980400085
['RAID/train/raid5-fix//N_895.png'];0.0;0.1469639539718628
['RAID/train/raid5-fix//P_521.png'];1.0;0.8816511034965515
['RAID/train/raid5-fix//P_166.png'];1.0;0.9753016829490662
['RAID/train/raid5-fix//N_989.png'];0.0;0.042104627937078476
['RAID/train/raid5-fix//P_755.png'];1.0;0.9863496422767639
['RAID/train/raid5-fix//N_1593.png'];0.0;0.4182600975036621
['RAID/train/raid5-fix//P_52.png'];1.0;0.9974874258041382
['RAID/train/raid5-fix//N_897.png'];0.0;0.06696083396673203
['RAID/train/raid5-fix//N_1024.png'];0.0;0.017750777304172516
['RAID/train/raid5-fix//N_1227.png'];0.0;0.040765274316072464
['RAID/train/raid5-fix//N_1216.png'];0.0;0.0671936571598053
['RAID/train/raid5-fix//N_1374.png'];0.0;0.024930953979492188
['RAID/train/raid5-fix//N_1722.png'];0.0;0.029338819906115532
['RAID/train/raid5-fix//N_970.png'];0.0;0.05383084714412689
['RAID/train/raid5-fix//N_1258.png'];0.0;0.07963908463716507
['RAID/train/raid5-fix//N_1299.png'];0.0;0.3555871546268463
['RAID/train/raid5-fix//N_1812.png'];0.0;0.033158157020807266
['RAID/train/raid5-fix//N_1433.png'];0.0;0.050791241228580475
['RAID/train/raid5-fix//N_1632.png'];0.0;0.06103583425283432
['RAID/train/raid5-fix//N_1250.png'];0.0;0.05339000001549721
['RAID/train/raid5-fix//P_646.png'];1.0;0.6825717091560364
['RAID/train/raid5-fix//N_1104.png'];0.0;0.4747541546821594
['RAID/train/raid5-fix//P_471.png'];1.0;0.9922419786453247
['RAID/train/raid5-fix//N_1798.png'];0.0;0.060084886848926544
['RAID/train/raid5-fix//N_1217.png'];0.0;0.017902156338095665
['RAID/train/raid5-fix//N_847.png'];0.0;0.07078365981578827
['RAID/train/raid5-fix//N_1654.png'];0.0;0.10578081011772156
['RAID/train/raid5-fix//N_1704.png'];0.0;0.04635846987366676
['RAID/train/raid5-fix//P_499.png'];1.0;0.860019326210022
['RAID/train/raid5-fix//P_553.png'];1.0;0.9579277634620667
['RAID/train/raid5-fix//N_1095.png'];0.0;0.17972980439662933
['RAID/train/raid5-fix//N_1425.png'];0.0;0.1589794158935547
['RAID/train/raid5-fix//N_1655.png'];0.0;0.16074125468730927
['RAID/train/raid5-fix//P_757.png'];1.0;0.9948857426643372
['RAID/train/raid5-fix//N_856.png'];0.0;0.010123795829713345
['RAID/train/raid5-fix//N_1539.png'];0.0;0.0015171850100159645
['RAID/train/raid5-fix//N_1455.png'];0.0;0.04682018235325813
['RAID/train/raid5-fix//N_355.png'];0.0;0.5836250185966492
['RAID/train/raid5-fix//P_143.png'];1.0;0.9617401361465454
['RAID/train/raid5-fix//N_1619.png'];0.0;0.0792158767580986
['RAID/train/raid5-fix//P_275.png'];1.0;0.9899454712867737
['RAID/train/raid5-fix//P_327.png'];1.0;0.7799186110496521
['RAID/train/raid5-fix//P_403.png'];1.0;0.9570208191871643
['RAID/train/raid5-fix//P_571.png'];1.0;0.9926797151565552
['RAID/train/raid5-fix//N_986.png'];0.0;0.04368792101740837
['RAID/train/raid5-fix//P_280.png'];1.0;0.913066565990448
['RAID/train/raid5-fix//N_892.png'];0.0;0.059408124536275864
['RAID/train/raid5-fix//N_1131.png'];0.0;0.1694038361310959
['RAID/train/raid5-fix//P_164.png'];1.0;0.5402278304100037
['RAID/train/raid5-fix//N_997.png'];0.0;0.08899575471878052
['RAID/train/raid5-fix//N_1647.png'];0.0;0.0007357210852205753
['RAID/train/raid5-fix//P_411.png'];1.0;0.6038767695426941
['RAID/train/raid5-fix//N_810.png'];0.0;0.07253124564886093
['RAID/train/raid5-fix//N_913.png'];0.0;0.061252277344465256
['RAID/train/raid5-fix//N_1677.png'];0.0;0.03273581340909004
['RAID/train/raid5-fix//N_1066.png'];0.0;0.07031164318323135
['RAID/train/raid5-fix//P_532.png'];1.0;0.43360915780067444
['RAID/train/raid5-fix//P_7.png'];1.0;0.9926424622535706
['RAID/train/raid5-fix//N_1439.png'];0.0;0.03936707600951195
['RAID/train/raid5-fix//N_1737.png'];0.0;0.010337119922041893
['RAID/train/raid5-fix//N_1165.png'];0.0;0.13826128840446472
['RAID/train/raid5-fix//N_1576.png'];0.0;0.15975123643875122
['RAID/train/raid5-fix//N_1569.png'];0.0;0.24567657709121704
['RAID/train/raid5-fix//P_595.png'];1.0;0.8158237338066101
['RAID/train/raid5-fix//N_1112.png'];0.0;0.36331433057785034
['RAID/train/raid5-fix//P_801.png'];1.0;0.9024946093559265
['RAID/train/raid5-fix//N_1212.png'];0.0;0.11683839559555054
['RAID/train/raid5-fix//P_284.png'];1.0;0.997717022895813
['RAID/train/raid5-fix//N_1289.png'];0.0;0.0305293221026659
['RAID/train/raid5-fix//P_279.png'];1.0;0.4963139593601227
['RAID/train/raid5-fix//P_135.png'];1.0;0.35512709617614746
['RAID/train/raid5-fix//N_1838.png'];0.0;0.07862312346696854
['RAID/train/raid5-fix//N_252.png'];0.0;0.08775148540735245
['RAID/train/raid5-fix//N_25.png'];0.0;0.14765191078186035
['RAID/train/raid5-fix//N_1759.png'];0.0;0.15234079957008362
['RAID/train/raid5-fix//N_1176.png'];0.0;0.012945313937962055
['RAID/train/raid5-fix//N_1028.png'];0.0;0.0427427776157856
['RAID/train/raid5-fix//P_45.png'];1.0;0.9797242879867554
['RAID/train/raid5-fix//N_992.png'];0.0;0.011762052774429321
['RAID/train/raid5-fix//P_134.png'];1.0;0.566199779510498
['RAID/train/raid5-fix//N_1016.png'];0.0;0.0409853421151638
['RAID/train/raid5-fix//N_1067.png'];0.0;0.31817948818206787
['RAID/train/raid5-fix//N_941.png'];0.0;0.07927457988262177
['RAID/train/raid5-fix//P_342.png'];1.0;0.768250584602356
['RAID/train/raid5-fix//N_1090.png'];0.0;0.009706963784992695
['RAID/train/raid5-fix//P_518.png'];1.0;0.9775790572166443
['RAID/train/raid5-fix//N_968.png'];0.0;0.019092358648777008
['RAID/train/raid5-fix//P_702.png'];1.0;0.9263622164726257
['RAID/train/raid5-fix//P_49.png'];1.0;0.9649583697319031
['RAID/train/raid5-fix//N_1027.png'];0.0;0.015109261497855186
['RAID/train/raid5-fix//P_540.png'];1.0;0.992885410785675
['RAID/train/raid5-fix//N_447.png'];0.0;0.12684939801692963
['RAID/train/raid5-fix//N_957.png'];0.0;0.28586065769195557
['RAID/train/raid5-fix//N_1684.png'];0.0;0.05644812807440758
['RAID/train/raid5-fix//N_910.png'];0.0;0.009380361996591091
['RAID/train/raid5-fix//N_1763.png'];0.0;0.2748197317123413
['RAID/train/raid5-fix//N_249.png'];0.0;0.10338382422924042
['RAID/train/raid5-fix//N_1051.png'];0.0;0.06655621528625488
['RAID/train/raid5-fix//N_1283.png'];0.0;0.20343345403671265
['RAID/train/raid5-fix//P_485.png'];1.0;0.8168895244598389
['RAID/train/raid5-fix//N_19.png'];0.0;0.013153628446161747
['RAID/train/raid5-fix//N_1102.png'];0.0;0.015626022592186928
['RAID/train/raid5-fix//P_201.png'];1.0;0.8116015195846558
['RAID/train/raid5-fix//N_987.png'];0.0;0.053008049726486206
['RAID/train/raid5-fix//N_1614.png'];0.0;0.012932464480400085
['RAID/train/raid5-fix//N_1372.png'];0.0;0.5512693524360657
['RAID/train/raid5-fix//N_1697.png'];0.0;0.19381877779960632
['RAID/train/raid5-fix//N_1418.png'];0.0;0.20202390849590302
